property_id,date_posted,days_on_zillow,price,description,beds,baths,year_built,latitude,longitude,lot_size,living_area,address_street,address_city,address_state,address_zipcode,reso_has_garage,reso_has_attached_garage,reso_garage_parking_capacity,reso_parking_capacity,reso_attic,reso_stories,reso_basement_yn,reso_has_cooling,reso_has_heating,reso_is_new_construction,reso_elementary_school,reso_middle_or_junior_school,reso_high_school,reso_tax_annual_amount
70052404,2025-06-27,269,825000,"Gorgeous sunset views from the deck of this amazing house right on the water! This home has an awesome open floor plan with 5 bedrooms and 4.5 bath home. Large spacious kitchen with a huge walk-in pantry open to great room with beautiful fireplace and tons of natural light with view of lake from eat in kitchen, great room, sunroom and large deck. Sunroom opens to new extended deck with amazing new hot tub with electric opener for tubs top. Seller has also added new lower patio and painted most of interior in light color and replaced all the carpet upstairs and basement. Foyer opens to formal dining room on one side and formal living room on the other side. Perfect master suite with enormous bathroom and walk-in closet. Tons of storage! Lots of extra details through out! Full Daylight window basement offering 2nd family room w/gas log fireplace, 5th bedroom, full bathroom, playroom, theater room with superior sound system, for entertaining! Great windows in this home-tons of natural light! Extra lake lot, improved with sports court, large play structure, trees, irrigation, next to house is available in separate listing for 175,000. Seller prefers to sell extra lot with home. Interior photos are from previous listing.  However, interior paint color is now a very light grey color",5,5.0,2007,40.096767,-88.32476,13503.0,3418.0,4707 Chestnut Grove Dr,Champaign,IL,61822,True,1.0,3.0,3,,2.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,25840.0
3240825,2025-06-27,217,280000,"Cute four bedroom updated ranch home nestled in a quiet Urbana neighborhood. Quartz countertops, wood floors, vaulted ceilings, newer roof & HVAC w/ home humidifier, brand new water heater, huge/deep fenced-in backyard with relaxing deck, and front porch for an abundance of outdoor space! Just steps from Meadowbrook Park in the Leal School District!",4,2.0,1990,40.086494,-88.202255,12196.0,1790.0,2308 S Vine St,Urbana,IL,61801,True,1.0,2.0,2,,1.0,0.0,1.0,1.0,0.0,Leal Elementary School,Urbana Middle School,Urbana High School,7104.0
72589043,2025-06-27,220,269900,"Welcome home to this fantastic find on a corner lot in Champaign's Ashland Park subdivision! You'll discover a neutral palette, clean lines, and a flowing layout inside this two story home. The bright and airy living room features vaulted ceilings and open entertaining space. The large eat-in kitchen is highlighted by plenty of cabinet space, center island with bar seating, desk area and a large pantry. A convenient half bath completes the main level. Upstairs, the primary bedroom boasts a large walk-in closet and private full bath. The two additional second level bedrooms both offer great closet space. The shared full bath and convenient laundry room can also be found on the second level. Just off the dining area you'll find access to the covered back patio overlooking the fenced backyard. Close to shopping, restaurants, and the neighborhood park, this one is a must see!",3,3.0,2007,40.154617,-88.25335,5150.0,1600.0,514 Luria Ln,Champaign,IL,61822,True,1.0,2.0,2,,2.0,0.0,1.0,1.0,0.0,,,,5514.0
3229407,2025-06-27,230,190000,"Don't miss your chance at this stunning & spacious move-in ready home for sale! Perfect for a first time home buyer, investor, or down-sizer. Beautiful wood vinyl plank flooring throughout with updated kitchen and appliances. Enjoy the oversized garage and nicely sized fenced in backyard. Schedule to see this one before it's gone!",3,1.0,1956,40.099903,-88.279144,,1432.0,1411 Rosewood Dr,Champaign,IL,61821,True,1.0,1.0,1,,1.0,0.0,1.0,1.0,0.0,Champaign Elementary School,Champaign/Middle Call Unit 4 351,Centennial High School,2786.0
3199150,2025-06-27,227,302500,"Discover the charm of this well cared-for, one-owner brick home tucked away on a quiet cul-de-sac and backing onto a commons area. This 3-bedroom, 2.5-bath home offers quality craftsmanship, with impeccable brickwork completed by the original owner-a skilled brick mason.  Recent updates provide peace of mind, including a new HVAC system in 2025, a roof replaced in 2021, fully updated plumbing, stylish new faucets, and refreshed vanities in the full bathrooms and a new sink in the half bath.  Inside, you'll find timeless features like a fireplace, Andersen windows and Amish cabinetry that add warmth and character throughout.  The heated and cooled workshop just off the garage adds a versatile space perfect for hobbies, crafts, or storage.  Don't let this one pass you by - a well-loved home ready for its next chapter.",3,3.0,1979,40.077755,-88.251144,11000.0,1828.0,1803 Lyndhurst Dr,Savoy,IL,61874,True,1.0,2.0,2,,1.0,0.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,6156.0
65274692,2025-06-28,214,630000,"Overlooking the 9th hole at Stone Creek Golf Course, this Beautiful 5 bedroom home awaits it's new owner!  Sharp white kitchen featuring granite countertops, stainless appliances and subway tile backsplash is any chef's dream come true. The two story great room is accented with a stone fireplace and French doors that lead to a covered porch.   First floor master, with gracious sized walk in closet (including private laundry area) and spa like bathroom with amazing tiled shower and soaker tub.  there are 2 additional bedroom suites on 2nd floor.  Basement has family room, wet bar, game room and 4th and 5th bedrooms.  Enjoy water view from patio with built in grill and 72"" fire pit. Don't miss the over sized 2.5 car garage. This home is located in the heart of a fantastic golf course community minutes from U of I, shopping and dining. UPDATES INCLUDE: EXTERIOR: Install of: Solar panels, improved landscaping adding brick border, landscape rocks, plants & trees, and all new screens to screened porch, Replaced new ceiling fan in outdoor Patio.  INTERIOR: Painted entire interior, replaced carpet with wood floors in Primary bedroom & closet. Added accent titles to primary suite bath. Updated 1/2 Bath with new tile wall, new sink, and floating bathroom shelves. 2nd LEVEL: replaced carpets with wood on stairs, bedrooms, and hallway. BASEMENT: Remodeled basement full bath with new cabinet, sink, new light fixtures. Installed new lights over Basement Bar. installed new blinds in lower level windows.",5,5.0,2015,40.091034,-88.168655,13939.0,2549.0,2955 E Stone Creek Blvd,Urbana,IL,61802,True,1.0,2.0,2,,2.0,1.0,1.0,1.0,0.0,Thomas Paine Elementary School,Urbana Middle School,Urbana High School,20518.0
3212006,2025-06-28,144,460000,"If you want quiet country living and uniqueness-- This a one of a kind opportunity might  be what you are looking for! This 4 Bedroom, 4.5 bath home on approximately 1 acre  is less than 10 minutes from big box stores, shopping, groceries, and restaurants and  just 15 minutes to U of I campus. This unique home offers both a 1st floor primary suite  (which is completely remodeled from top to bottom with new paint and flooring and a large remodeled full bathroom with a large walk-in shower, walk-in closet, and dual vanity) and a 2nd primary suite upstairs that could also double as a large rec/play room  with full bath. All four bedrooms have private full baths. The foyer of the home greets  you, with a quick spot to remove shoes and jackets opening to a large 2-story great  room with tons of natural light streaming in its southern exposure views. The great room offers a 2-sided fireplace that adjoins the 1st floor primary on the other side, and is  open to the large dining area and partial kitchen exposure. There is a cozy sitting area  just off the kitchen and the eat-in area. Both the dining room and the cozy spot off the  kitchen have sliding doors onto an expansive, recently constructed deck with a roofed-in  area and built-in seating. There is easy access to the deck for both outdoor entertaining,  grilling, or just enjoying the privacy of the large backyard view. A new gravel driveway is  installed just for you. Spring will show the hidden flowering trees, perennials, and the  opportunity for a large vegetable garden on the south side of the home. Not a drive by--  a must see to fully appreciate!",4,5.0,1988,40.141823,-88.35313,43560.0,3832.0,585 County Road 1800 N,Champaign,IL,61822,True,1.0,2.0,2,,1.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,7415.0
3229212,2025-06-28,287,230000,Sold to tenant.,4,2.0,1967,40.1049,-88.28026,9147.0,1664.0,1011 Hollycrest Dr,Champaign,IL,61821,True,1.0,2.0,2,,1.0,0.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Centennial High School,4452.0
89052184,2025-06-28,227,485000,"Welcome to this gorgeous, like-new Signature home in Savoy's Prairie Meadows subdivision, where modern luxury meets outdoor entertaining! This spacious 4-bedroom, 3.5-bath beauty features a 3-car garage and a fully finished basement, complete with a second full kitchen - perfect for hosting game days, holiday gatherings, or creating a comfortable guest suite.    Step inside to a bright, open floor plan with a chef's eat-in kitchen, large pantry, and a cozy living room with a gas log fireplace. Upstairs, the primary suite offers two walk-in closets, a relaxing whirlpool tub, a separate shower, and a double vanity, plus two more spacious bedrooms sharing a Jack-and-Jill bath and a convenient second-floor laundry.    Out back, you'll find a fenced backyard with a gas fireplace that's perfect for evenings under the stars - and with solar panels already installed, you'll save on energy bills year-round.    This is the one you've been waiting for - schedule your tour before it's gone!",4,4.0,2017,40.05278,-88.24786,8160.0,2022.0,201 Bradford Ave,Savoy,IL,61874,True,1.0,3.0,3,,2.0,1.0,1.0,1.0,0.0,Unit 4 Of Choice,Champaign/Middle Call Unit 4 351,Central High School,8915.0
3239765,2025-06-29,223,258500,"STATE STREET CHARMER!  Built in 1923 on a beautiful, tree lined street in the heart of Historic Urbana. This coveted 'Grid 56' State Street location is convenient to UIUC, Leal School, area parks and only minutes from all the downtown Urbana amenities.  Classic curb appeal with a a welcoming covered front porch and 2nd level balcony. Over 2100 total sqft with 3 bedrooms, 2 FULL BATHS, 2 large gathering spaces and a big 4-season SUNROOM!  Perfect combination of character, craftsmanship & quality updates. Arched doorway openings and  Acres of gleaming, refinished, solid oak flooring,  trim, stairs & railings on both levels!  Updated kitchen with 42"" custom, quality Oak cabinets, stainless appliances. (including a 5-burner gas range) Step out for morning coffee on your PRIVATE MASTER BALCONY! Need more space?  Full, dry basement with HUGE family room, 2nd full bath and large storage/utility/laundry area.  Updates include:  NEW ROOF (2021) by River City Roofing with a 50 YEAR, TRANSFERABLE WARRANTY  A/C (2022) by Bratcher, with TRANSFERABLE 5 year parts warranty. REPLACEMENT PELLA WINDOWS, UPDATED ELECTRIC, Furnace (2013) SUMP PUMP with water back up system.  Attic is wired for future, optional upgrade. RADON tested very LOW at 2.6 pCi/L (2019). Dry, Basement with huge family room, 2nd full bathroom and large storage/utility room. Private back yard with lovely water fountain and cement patio area behind the garage. Conveniently located just two blocks from the University of Illinois campus and across the street from the Arboretum...Offering natural beauty and a peaceful retreat all seasons! Live right in the heart beat of Historical Urbana and Campus, with easy access to bike lanes, bus routes, campus, restaurants, downtown, shopping, schools & parks.  This one PRICED TO SELL... Don't delay, CALL your favorite Realtor to schedule a tour today!",3,2.0,1923,40.09853,-88.21005,5227.0,1504.0,204 W Florida Ave,Urbana,IL,61801,True,0.0,1.0,5,,2.0,1.0,1.0,1.0,0.0,Leal Elementary School,Urbana Middle School,Urbana High School,7215.0
